ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
11483956,02/01/2008 07:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1225,12.0,27.0,,
11574758,02/01/2008 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,834,8.0,18.0,,
11331909,02/01/2008 12:05:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,532,5.0,9.0,,
11292238,02/05/2008 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,True,True,311,3.0,20.0,,
11885008,02/22/2008 08:08:00 PM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,812,8.0,13.0,,
6100076,02/26/2008 12:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2411,24.0,49.0,,
11655016,03/01/2008 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,414,4.0,7.0,,
11614085,03/01/2008 12:01:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,114,1.0,42.0,,
11476318,03/16/2008 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,True,931,9.0,15.0,,
11399267,03/20/2008 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,232,2.0,20.0,,
10192512,03/21/2008 12:01:00 AM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,False,False,1532,15.0,28.0,,
11263485,03/29/2008 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1623,16.0,45.0,,
10971390,04/01/2008 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,714,7.0,15.0,,
10916475,04/01/2008 10:40:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,412,4.0,8.0,,
6201445,04/20/2008 10:20:00 PM,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,832,8.0,17.0,,
11300032,04/30/2008 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1013,10.0,22.0,,
11323428,05/01/2008 07:00:00 AM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,False,False,1023,10.0,28.0,,
11559552,05/05/2008 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,True,True,434,4.0,10.0,,
11022124,05/15/2008 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,334,3.0,7.0,,
6267498,05/24/2008 07:00:00 PM,THEFT,OVER $500,STREET,False,False,1133,11.0,24.0,,
11608288,06/01/2008 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,234,2.0,5.0,,
7227293,06/09/2008 02:30:00 PM,THEFT,FROM BUILDING,OTHER,False,False,412,4.0,8.0,,
10069627,06/16/2008 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,334,3.0,7.0,,
10984819,06/17/2008 02:30:00 AM,THEFT,$500 AND UNDER,STREET,False,False,414,4.0,8.0,,
10111611,06/17/2008 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2422,24.0,49.0,,
6321499,06/18/2008 01:00:00 PM,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1135,11.0,28.0,41.869331608,-87.687091821
10970137,06/20/2008 05:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SMALL RETAIL STORE,False,False,2522,25.0,31.0,,
11010297,06/21/2008 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,932,9.0,16.0,,
10229772,06/23/2008 11:00:00 AM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,False,False,2013,20.0,48.0,,
10272321,06/24/2008 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1633,16.0,36.0,,
6329138,06/28/2008 11:00:00 PM,THEFT,OVER $500,STREET,False,False,2033,20.0,48.0,,
11605389,07/01/2008 10:00:00 PM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,False,False,1215,12.0,27.0,,
11407038,07/01/2008 12:01:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,False,734,7.0,16.0,,
11541836,07/01/2008 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,631,6.0,6.0,,
6366512,07/05/2008 10:00:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,True,2511,25.0,36.0,,
11297898,07/07/2008 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,True,1912,19.0,47.0,,
11024239,07/08/2008 07:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,233,2.0,5.0,,
11480578,07/16/2008 11:20:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1223,12.0,27.0,,
11417907,07/22/2008 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,932,9.0,16.0,,
11031104,07/24/2008 12:01:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,1134,11.0,24.0,,
6400477,07/31/2008 04:30:00 AM,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,621,6.0,17.0,,
11432411,07/31/2008 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,922,9.0,15.0,,
8033558,08/01/2008 02:00:00 PM,THEFT,FROM BUILDING,RESIDENCE,False,False,322,3.0,6.0,,
11594776,08/01/2008 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1723,17.0,35.0,,
11876226,08/01/2008 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,False,2524,25.0,31.0,,
10308276,08/01/2008 12:00:00 PM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,1723,17.0,39.0,,
6421103,08/08/2008 11:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1611,16.0,41.0,,
11498420,08/17/2008 12:01:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,414,4.0,8.0,,
11163570,09/01/2008 09:00:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,True,True,2532,25.0,37.0,,
11421354,09/01/2008 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,632,6.0,6.0,,
11066128,09/01/2008 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,1421,14.0,1.0,,
